Time (s),SwitchedCurrent,AveragedCurrent,LinearizedCurrent,SwitchedVoltage,AveragedVoltage,LinearizedVoltage
0.0238565531883369,6.39371002022015,4.94300585999054,6.59067447972114,49.6377491232487,48.8372355697723,65.1163140889503
0.0238565531883376,6.39371002027765,4.94300585999091,6.59067447972163,49.6377491233459,48.8372355697764,65.1163140889557
0.0238599999999993,4.95983920390559,4.94488017317215,6.59317356403992,49.8780019084026,48.8576404268257,65.1435205650927
0.02386,4.95983920362398,4.94488017317252,6.59317356404041,49.8780019084007,48.8576404268297,65.143520565098
0.0238634415016907,3.52795228663844,4.94674581413607,6.59566108537076,49.6260415506146,48.8779566931979,65.1706089203348
0.0238634415016914,3.52795228635595,4.94674581413644,6.59566108537125,49.626041550517,48.8779566932019,65.1706089203401
0.0238799999999993,4.96970076258871,4.95564130892095,6.60752174562651,48.5597547172544,48.9749075017889,65.2998766664654
0.02388,4.96970076264865,4.95564130892131,6.60752174562699,48.5597547172622,48.9749075017929,65.2998766664707
0.0238965836166451,6.40501982451763,4.96441588856183,6.61922118541994,49.8699697338498,49.0706770604177,65.4275694132744
0.0238965836166458,6.4050198245746,4.96441588856219,6.61922118542041,49.8699697339462,49.0706770604216,65.4275694132796
0.0238999999999993,4.98119518792889,4.96620680436674,6.62160907315988,50.1058434963697,49.0902411308372,65.4536548407273
0.0239,4.98119518764531,4.9662068043671,6.62160907316035,50.1058434963677,49.0902411308411,65.4536548407325
0.0239034112972439,3.55926860736619,4.96798934591689,6.62398579522958,49.8572863449035,49.1097196523286,65.4796262029545
0.0239034112972445,3.55926860708318,4.96798934591724,6.62398579523005,49.8572863448064,49.1097196523325,65.4796262029597
0.0239199999999993,4.99072597548969,4.97657624262111,6.63543499049497,48.7937111353746,49.203636762077,65.6048490158771
0.02392,4.99072597554909,4.97657624262146,6.63543499049544,48.7937111353822,49.2036367620809,65.6048490158822
0.0239366130029903,6.41584351166871,4.98504025873206,6.64672034540395,50.0944086733345,49.2963521563929,65.7284695424514
0.023936613002991,6.41584351172517,4.9850402587324,6.6467203454044,50.0944086734301,49.2963521563967,65.7284695424564
0.0239399999999993,5.00176320631751,4.98674921405873,6.64899895249167,50.3260592421755,49.3150899173221,65.7534532238032
0.02394,5.00176320603343,4.98674921405907,6.64899895249213,50.3260592421734,49.3150899173259,65.7534532238082
0.0239433821309149,3.58949627143645,4.98845008021834,6.65126677402908,50.0807507466514,49.3337450427538,65.7783267244914
0.0239433821309156,3.58949627115294,4.98845008021869,6.65126677402953,50.0807507465549,49.3337450427575,65.7783267244964
0.0239599999999993,5.01096367750874,4.99672531710318,6.66230042318915,49.0197217404277,49.4245961973763,65.899461598152
0.02396,5.01096367756763,4.99672531710352,6.6623004231896,49.0197217404351,49.42459619738,65.899461598157
0.0239766413428036,6.42618398205398,5.00487576770837,6.67316769040237,50.3110367911565,49.5142257501925,66.0189676688954
0.0239766413428043,6.42618398210995,5.0048757677087,6.67316769040281,50.3110367912514,49.5142257501961,66.0189676689002
0.0239799999999993,5.02154002317628,5.00650415801305,6.67533887744998,50.5386180684466,49.5321512785885,66.0428683734175
0.02398,5.02154002289172,5.00650415801338,6.67533887745042,50.5386180684445,49.5321512785922,66.0428683734223
0.0239833540073808,3.61862589171261,5.00812473152575,6.67749964211176,50.2964047840197,49.5499969584416,66.0666626131858
0.0239833540073815,3.6186258914286,5.00812473152608,6.6774996421122,50.2964047839237,49.5499969584452,66.0666626131906
0.0239999999999993,5.03041065379513,5.01608535089029,6.68811380105832,49.237749892721,49.6377509152386,66.1836678882792
0.024,5.03041065385382,5.01608535089061,6.68811380105875,49.2377498927283,49.6377509152422,66.1836678882839
0.0240166686316826,6.43604408150285,5.02391933928833,6.69855911868814,50.519826033308,49.7242639785495,66.2990186385373
0.0240166686316833,6.43604408155834,5.02391933928865,6.69855911868856,50.5198260334021,49.724263978553,66.299018638542
0.0240199999999993,5.04052254153587,5.02546851729367,6.700624689354,50.7434900403484,49.7413909385466,66.3218545850904
0.02402,5.04052254124939,5.02546851729398,6.70062468935443,50.7434900403461,49.7413909385501,66.3218545850951
0.0240233269311551,3.64664841123781,5.02701013834627,6.70268018408766,50.5042196137652,49.7584407122296,66.344587616534
0.0240233269311557,3.64664841095334,5.02701013834658,6.70268018408808,50.5042196136697,49.7584407122331,66.3445876165386
0.0240399999999993,5.04906382270409,5.03465328667831,6.71287104849282,49.4477604119496,49.8430672569779,66.4574230096763
0.02404,5.04906382276231,5.03465328667863,6.71287104849323,49.4477604119567,49.8430672569813,66.4574230096809
0.0240566948653924,6.44542658163184,5.04216802246851,6.72289069583806,50.7207494862714,49.9264342270683,66.5685789691078
0.0240566948653931,6.44542658168744,5.04216802246881,6.72289069583846,50.7207494863657,49.9264342270717,66.5685789691123
0.0240599999999993,5.05870778785141,5.04363929692055,6.72485239511367,50.940646343555,49.9427758569669,66.5903678087309
0.02406,5.05870778756449,5.04363929692086,6.72485239511407,50.9406463435526,49.9427758569703,66.5903678087354
0.0240633009065874,3.67355509166555,5.04510326192462,6.72680434846012,50.7041674896163,49.9590428399203,66.6120571191013
0.0240633009065881,3.67355509137772,5.04510326192493,6.72680434846052,50.7041674895203,49.9590428399237,66.6120571191058
0.0240799999999993,5.06692022958326,5.0524261927351,6.73656825634006,49.6497193492254,50.0405128023615,66.7206837345192
